CONTACT_ID,sales_12M,new_Fund_added_12M,refresh_date
85202170724252829453,,,12/31/2019
4495513,,,12/31/2019
4353742,,,12/31/2019
85102152503758829303,,,12/31/2019
85202160555494960322,,,12/31/2019
85202170405224840408,8009.5,,12/31/2019
4491936,,,12/31/2019
4475908,,,12/31/2019
85201150414538862262,143727.35,2,12/31/2019
85102162205544907126,,,12/31/2019
0201705,16662.285,2,12/31/2019
4329953,1600007,2,12/31/2019
4441234,,,12/31/2019
4406319,,,12/31/2019
85201130065283140385,16267.3,,12/31/2019
85202111325248394877,37576.85,,12/31/2019
4344661,,,12/31/2019
85201170704359237803,1626.25,,12/31/2019
0347768,289550.16,1,12/31/2019
4427642,,,12/31/2019
85201120693533193968,209.27,,12/31/2019
85201162193748807238,,,12/31/2019
0276253,444981.16,,12/31/2019
4401912,,,12/31/2019
85201133453455974928,260,,12/31/2019
4473207,,,12/31/2019
4339743,,,12/31/2019
10761191963847422683,2248.965081,2,12/31/2019
85101151085681938762,,,12/31/2019
4388823,25000,,12/31/2019
85201161003902610034,,,12/31/2019
4344474,1727.75,,12/31/2019
85102123475587023503,1599.59,,12/31/2019
10761180894799980063,369413.81,,12/31/2019
10751172743946079205,274.137931,,12/31/2019
85202160935784977832,16213.94,,12/31/2019
4431702,,,12/31/2019
85102152545269429511,132161.9005,1,12/31/2019
85201113114850470545,1606.08,1,12/31/2019
10751190983742143023,21593.28,2,12/31/2019
4424294,,,12/31/2019
00872152306271807914,,,12/31/2019
85101113785846605350,2062,,12/31/2019
4326682,3942.01,,12/31/2019
4362666,,,12/31/2019
4436336,148983,,12/31/2019
85201112094375741562,,,12/31/2019
4496942,20295.2,,12/31/2019
85201141323731352550,,,12/31/2019
10761172225300588923,6187.8,,12/31/2019
4338111,699250,1,12/31/2019
4342864,,,12/31/2019
4335589,16797.05,3,12/31/2019
85202150065831028951,60103.01,2,12/31/2019
4385344,,,12/31/2019
0210865,,,12/31/2019
0301929,195575.5179,3,12/31/2019
4362592,,,12/31/2019
85101162105536836320,496500,1,12/31/2019
0065166,,,12/31/2019
0068755,,,12/31/2019
0076906,336506.06,5,12/31/2019
4415942,22793.89,,12/31/2019
0346994,72189.515,1,12/31/2019
4410111,,,12/31/2019
85201122505516199775,,,12/31/2019
85102142213675945419,,,12/31/2019
4451771,,,12/31/2019
4417877,406.065,,12/31/2019
4403657,,,12/31/2019
4376682,13751.52,1,12/31/2019
00872121366817269496,,,12/31/2019
4462333,,,12/31/2019
85102122085694075109,83776.24,2,12/31/2019
00872121366836813094,169541.97,,12/31/2019
4401008,,,12/31/2019
0287998,,,12/31/2019
4493012,917,,12/31/2019
85102122033944954805,,,12/31/2019
10751173114653035201,62325.99,1,12/31/2019
85202141254071216941,2049.29,,12/31/2019
85201113353731943917,,,12/31/2019
4318360,,,12/31/2019
4354749,914411.06,4,12/31/2019
4400240,71870.63,,12/31/2019
0108866,,,12/31/2019
0139599,,,12/31/2019
85101161464162181090,300000,,12/31/2019
0036951,9250.17,,12/31/2019
10751192654221444598,42842.3,1,12/31/2019
0110467,57597.44,1,12/31/2019
85101133185270863219,961.94,,12/31/2019
0336121,9814.482504,,12/31/2019
1070911,,,12/31/2019
4331434,12392.74286,,12/31/2019
85202111303852499017,4338.82,,12/31/2019
0216477,,,12/31/2019
0185149,52285.315,3,12/31/2019
4370879,,,12/31/2019
85101131284828373600,,,12/31/2019
85202103795624022528,,,12/31/2019
85101121705553654922,,,12/31/2019
4357775,,,12/31/2019
0041863,,,12/31/2019
85201142305003105418,,,12/31/2019
4339915,,,12/31/2019
4473578,341890,,12/31/2019
4354271,,,12/31/2019
0780429,1317068.395,2,12/31/2019
1721513,,,12/31/2019
4373927,81459.88,,12/31/2019
0071321,8915.32,,12/31/2019
85201111755089191424,160.36238,,12/31/2019
4393691,,,12/31/2019
4419277,9735351.1,,12/31/2019
85102143263444155211,,,12/31/2019
0275848,,,12/31/2019
4334567,11415,,12/31/2019
85201123125019119200,1329563.78,,12/31/2019
85201121844812707740,615000,1,12/31/2019
4341571,44995.22,,12/31/2019
85202143663733686511,,,12/31/2019
85201171286144342640,,,12/31/2019
85201130084212779045,1917.86,,12/31/2019
0289872,56435,2,12/31/2019
00872173274027267338,,,12/31/2019
0349538,,,12/31/2019
0348313,,,12/31/2019
0349532,,,12/31/2019
10751173324293781124,11709.12,,12/31/2019
4420713,2397.945,,12/31/2019
0287343,,,12/31/2019
10761180276659436248,,,12/31/2019
10751192615902737805,,,12/31/2019
85201120334091964194,302546.41,1,12/31/2019
85101131853829395772,,,12/31/2019
85202150884366531375,539413.265,,12/31/2019
10761192083423192082,384796.31,10,12/31/2019
4402679,,,12/31/2019
10751180035466568353,450.21,,12/31/2019
4330131,,,12/31/2019
85101121085273783396,,,12/31/2019
10761190884559875736,459493.38,1,12/31/2019
85202161152757157911,22248.29,2,12/31/2019
4472752,2123.4,,12/31/2019
85201110664027090253,775.11,,12/31/2019
4478193,,,12/31/2019
85101112463334528951,85000,1,12/31/2019
0276197,836.22,,12/31/2019
85101133115823115414,37784.705,1,12/31/2019
85102133566244391949,1240.85,1,12/31/2019
4410078,60000,1,12/31/2019
4495655,,,12/31/2019
4322832,1850000,1,12/31/2019
4484448,54239.925,1,12/31/2019
10761171864569684074,46169,,12/31/2019
0290266,232564,2,12/31/2019
85102141243715310097,8676.61,,12/31/2019
4394235,,,12/31/2019
85102171324511849505,,,12/31/2019
4313369,96535.164,,12/31/2019
85201171055976014679,58803.12,,12/31/2019
0321806,1284.82,1,12/31/2019
0103587,,,12/31/2019
4442209,,,12/31/2019
0343682,8864.47,,12/31/2019
4338250,142063.51,,12/31/2019
4393097,,,12/31/2019
4397598,,,12/31/2019
85202170194412768001,58594.22738,,12/31/2019
85102141243491063201,906.58,1,12/31/2019
0214322,165460.4932,,12/31/2019
0352844,,,12/31/2019
0290621,1175000,,12/31/2019
85101143685423580554,,,12/31/2019
85202150114033555246,748645,1,12/31/2019
0019519,,,12/31/2019
4365426,1707,,12/31/2019
85201171304231497017,,,12/31/2019
4363542,206747.21,1,12/31/2019
0237399,,,12/31/2019
0303093,,,12/31/2019
4366989,,,12/31/2019
4369121,,,12/31/2019
4341112,,,12/31/2019
85202121515448146101,,,12/31/2019
4383373,4679.635,,12/31/2019
0194931,,,12/31/2019
0189008,18609.85,,12/31/2019
85101133455554645112,,,12/31/2019
85202112735107422393,710390.72,,12/31/2019
4418890,,,12/31/2019
10751180214551749023,3786.62,1,12/31/2019
10761171735525840491,,,12/31/2019
85201133815648560928,27577,,12/31/2019
10761191734051026392,,,12/31/2019
4433017,8285,,12/31/2019
0199359,619790.06,7,12/31/2019
10751193044236336310,,,12/31/2019
0045221,25544.8875,,12/31/2019
10751182444015253002,1304.015,,12/31/2019
85201111403449478819,,,12/31/2019
4494955,,,12/31/2019
85202140774839276267,1250,,12/31/2019
10761192593598761069,,,12/31/2019
85201113563604617358,,,12/31/2019
4428119,,,12/31/2019
0136308,339860.935,2,12/31/2019
4306507,3500,,12/31/2019
4458571,13865.6,,12/31/2019
4374484,29759.395,1,12/31/2019
4343844,589.72,,12/31/2019
10751200154504269131,,,12/31/2019
10761192134827597981,27711.04,1,12/31/2019
0261237,83.1,,12/31/2019
0266373,76075,1,12/31/2019
85202112916307303840,5721.17,,12/31/2019
85101120695410676684,128660.92,,12/31/2019
85101112283369585667,493554.045,1,12/31/2019
0334311,,,12/31/2019
0121637,,,12/31/2019
4498067,,,12/31/2019
85102132093272112193,103548.12,,12/31/2019
10751171755205450405,,,12/31/2019
4450360,,,12/31/2019
0100455,,,12/31/2019
4352170,,,12/31/2019
4317862,,,12/31/2019
4351410,,,12/31/2019
1425685,4758.778232,1,12/31/2019
1573674,,,12/31/2019
85101111365342381162,341981.8,,12/31/2019
85101150365944081118,,,12/31/2019
10761180015717259825,,,12/31/2019
0018745,106389.305,,12/31/2019
4466751,,,12/31/2019
4450674,,,12/31/2019
0138223,51.87,,12/31/2019
0361256,,,12/31/2019
85202161323337320876,,,12/31/2019
85201130715398058941,10951,,12/31/2019
85101141715212964844,,,12/31/2019
0321353,,,12/31/2019
10751172754578531500,,,12/31/2019
10751173145163436288,116809.06,1,12/31/2019
4401243,,,12/31/2019
85201113234703084173,,,12/31/2019
4459650,2036.5,,12/31/2019
4338794,,,12/31/2019
10761171744353841262,48921.69,3,12/31/2019
4311818,752408,,12/31/2019
4462769,,,12/31/2019
4415160,154341,,12/31/2019
4470978,,,12/31/2019
4394803,701681.3,,12/31/2019
4390321,155789.71,,12/31/2019
85102140745620232391,568.4,1,12/31/2019
4351352,,,12/31/2019
0262972,,,12/31/2019
4482086,307890,,12/31/2019
4318294,251244.485,,12/31/2019
85201112334656114240,692.84,,12/31/2019
10761193065323039994,906.77,1,12/31/2019
4458562,367734.09,1,12/31/2019
10751171724766845636,83500,1,12/31/2019
85201120825487061451,1188810,1,12/31/2019
0326725,152880,1,12/31/2019
0047257,121699.725,,12/31/2019
4430454,598289.72,5,12/31/2019
10761183164483029151,1333.2,1,12/31/2019
85101161173648105977,,,12/31/2019
85202171444412943677,,,12/31/2019
0097630,,,12/31/2019
85101131495094890262,,,12/31/2019
0060713,,,12/31/2019
85102141333939216555,14847.15,,12/31/2019
0000286,94097.9226,,12/31/2019
0003703,1833422.424,,12/31/2019
4441886,,,12/31/2019
0163466,,,12/31/2019
10761172695190999698,146587.96,1,12/31/2019
10761181145276329411,4268.43,,12/31/2019
85101141463896727428,,,12/31/2019
85202123333725535554,,,12/31/2019
4421096,969900.51,1,12/31/2019
4363464,20405.11685,,12/31/2019
0318226,2366.875,,12/31/2019
4391535,,,12/31/2019
4340098,,,12/31/2019
4329913,,,12/31/2019
4495552,334829,,12/31/2019
85202140563882535080,30909.29,,12/31/2019
4407917,,,12/31/2019
4457969,,,12/31/2019
85101120393865789712,56577.48,4,12/31/2019
85202132355473272245,,,12/31/2019
85101110675585175898,,,12/31/2019
10761193216786567891,29500.71,2,12/31/2019
85102160343962383524,81.7,,12/31/2019
85102132713732771796,,,12/31/2019
85102130764169402810,84050.06,1,12/31/2019
85102110464148429467,,,12/31/2019
10761182525564680648,114508.11,1,12/31/2019
10751192525258482595,3741.615801,2,12/31/2019
4449014,43070.41,1,12/31/2019
4500676,,,12/31/2019
4356980,,,12/31/2019
4360778,,,12/31/2019
85102111815087417437,755194.37,,12/31/2019
4356120,,,12/31/2019
4398960,2209.475,,12/31/2019
00872121366893477159,,,12/31/2019
85101161745738291239,,,12/31/2019
85201133443810534084,4902.93,1,12/31/2019
85101122984096242147,15076,,12/31/2019
0332592,2971.72,,12/31/2019
4351734,,,12/31/2019
4352076,,,12/31/2019
85202110195102016751,,,12/31/2019
85102160545249978100,260314.9626,3,12/31/2019
85202141894209331027,257.94,,12/31/2019
4373183,38428,,12/31/2019
85202110724713925223,501,,12/31/2019
10751172314366613787,,,12/31/2019
00872121355110537201,,,12/31/2019
4467370,,,12/31/2019
4464464,,,12/31/2019
85202111145329746281,,,12/31/2019
85101161814897576721,,,12/31/2019
4475952,1605828.75,,12/31/2019
4371669,11548.99,1,12/31/2019
4373517,,,12/31/2019
0284150,290845.01,,12/31/2019
4345497,6084128.615,,12/31/2019
85202141243246959628,,,12/31/2019
85202151623646816241,,,12/31/2019
4341002,,,12/31/2019
85202142355090144259,22367.53,,12/31/2019
0339594,,,12/31/2019
85101160333919613803,833333.9783,,12/31/2019
85201153154208111640,,,12/31/2019
85101112255204546854,87879.705,1,12/31/2019
4498711,,,12/31/2019
85201120223582782593,34288.93,1,12/31/2019
4326480,,,12/31/2019
4436171,152702,,12/31/2019
10761180755639264915,,,12/31/2019
4405891,,,12/31/2019
85202113655638401246,,,12/31/2019
85201171065076518314,,,12/31/2019
1764851,,,12/31/2019
0125032,,,12/31/2019
0139748,306502,,12/31/2019
85102140073904193470,614839.39,,12/31/2019
4304188,,,12/31/2019
0053409,270429.74,1,12/31/2019
10751172825684845821,,,12/31/2019
85202140843661560948,7291.77,,12/31/2019
4339118,,,12/31/2019
10751190293440934239,263676.11,3,12/31/2019
0227626,2420.561253,1,12/31/2019
4341702,229963.415,2,12/31/2019
85202161164476887600,250000,1,12/31/2019
1142744,,,12/31/2019
00872121355159905240,1532.565,,12/31/2019
10751191494659374131,1054.233042,2,12/31/2019
10761192623652711653,,,12/31/2019
85102150114488403797,,,12/31/2019
4478089,957.55,,12/31/2019
10751193384655657087,,,12/31/2019
85101140503769936458,,,12/31/2019
0219013,107500,1,12/31/2019
85101151255796043992,883056,4,12/31/2019
85202132515365256054,,,12/31/2019
10751182805581310888,,,12/31/2019
10751192225108836611,48015.2,1,12/31/2019
0337090,,,12/31/2019
4470268,195099,,12/31/2019
00872162046015986686,18973.19,5,12/31/2019
4377841,,,12/31/2019
0084521,3.792954,,12/31/2019
85102153383163706198,,,12/31/2019
0061929,25976.86,1,12/31/2019
0063725,,,12/31/2019
10761172743997514974,,,12/31/2019
85201121204375648862,943.95,1,12/31/2019
10751182674198001023,153702.66,1,12/31/2019
0348505,,,12/31/2019
0349471,688201.53,1,12/31/2019
85101162473687210182,2721.12,,12/31/2019
4405567,2142691.99,1,12/31/2019
4407686,,,12/31/2019
0065309,,,12/31/2019
10761181853588257644,13386.08,2,12/31/2019
00872121366879233173,,,12/31/2019
10761191864752193025,100000,1,12/31/2019
10761192064175604096,100000,1,12/31/2019
4500574,27065.02,,12/31/2019
85201160733587182925,457.4,1,12/31/2019
85101112165558687830,,,12/31/2019
4409487,144000,,12/31/2019
4364134,37926.91,,12/31/2019
85201112124187009132,,,12/31/2019
0347826,53680,,12/31/2019
10751180904153368623,2089.78,1,12/31/2019
4388521,,,12/31/2019
4463618,9318.081432,,12/31/2019
4337738,25000,,12/31/2019
4303019,,,12/31/2019
0205553,,,12/31/2019
85101150693073457563,,,12/31/2019
85101152435846741923,4182.56,1,12/31/2019
4454936,,,12/31/2019
4362786,169749.435,1,12/31/2019
0030034,,,12/31/2019
4358892,19193.68,,12/31/2019
4481334,73999.73,1,12/31/2019
10751193043389604272,497.99,1,12/31/2019
4391376,,,12/31/2019
4300078,173572.47,,12/31/2019
85202151674127417235,,,12/31/2019
85201141295515991198,35000,,12/31/2019
4305417,,,12/31/2019
0359927,8801,,12/31/2019
4351992,,,12/31/2019
4451039,,,12/31/2019
85202132295747093116,,,12/31/2019
0349242,,,12/31/2019
85102142433510647958,,,12/31/2019
0026252,,,12/31/2019
4309967,,,12/31/2019
0051462,,,12/31/2019
4347257,139520.845,,12/31/2019
0065204,4785.76,,12/31/2019
4416971,450353.5,,12/31/2019
4368074,244490.84,1,12/31/2019
4368239,,,12/31/2019
10751172185158642813,367.89,,12/31/2019
10761173264103125277,,,12/31/2019
4310663,1108303.79,,12/31/2019
10751192754011608307,110.05,1,12/31/2019
0027821,,,12/31/2019
85201140382854586188,8072.57,,12/31/2019
85102162473349503331,25987,,12/31/2019
10751173285373917838,719.61,1,12/31/2019
85202150083507566485,,,12/31/2019
10751171743685440157,1504.66,,12/31/2019
85102111515166361741,,,12/31/2019
85101112114067995905,35182.24,,12/31/2019
1194307,25822.65,1,12/31/2019
10751173494051687400,12010.01,,12/31/2019
0293419,509586.04,2,12/31/2019
10751171745518146468,,,12/31/2019
4436209,131771.09,1,12/31/2019
0339035,3710.965,,12/31/2019
4473544,285009.1,2,12/31/2019
00872152306262256563,10283,,12/31/2019
85101112173984521566,,,12/31/2019
85102160193006887524,55.325,,12/31/2019
1436591,7747,,12/31/2019
0294611,30954.32,,12/31/2019
85101143363697485224,14553.33,1,12/31/2019
4341759,247637.27,2,12/31/2019
4429992,477516.64,,12/31/2019
0348712,,,12/31/2019
85201123273733768987,,,12/31/2019
0356312,9500,,12/31/2019
10751192513410355842,11738,1,12/31/2019
0207798,,,12/31/2019
10761182525621452710,366.88,,12/31/2019
85201170874324175024,957294.7,,12/31/2019
4436324,,,12/31/2019
10751180584548706288,,,12/31/2019
85201132465770805986,,,12/31/2019
0017695,76372.90954,,12/31/2019
10761172445194118714,,,12/31/2019
4345857,1956569.725,2,12/31/2019
85201123703691502815,,,12/31/2019
0265023,43136.36,1,12/31/2019
85102140025156462793,123553,,12/31/2019
4483105,4.30086,,12/31/2019
4398374,60048.8407,,12/31/2019
85201113705308042327,3374999.05,,12/31/2019
85202123245642284451,,,12/31/2019
4340397,,,12/31/2019
85202111063958535031,1062300.14,1,12/31/2019
4305249,77410.925,,12/31/2019
10751180543707952263,155.4,1,12/31/2019
4438840,,,12/31/2019
85201111725700769272,,,12/31/2019
4307166,13765.735,1,12/31/2019
10761172223733522094,2088.84,1,12/31/2019
0224959,7025.19,,12/31/2019
0200799,,,12/31/2019
0073281,16560,1,12/31/2019
4490521,34410.26,,12/31/2019
4445992,,,12/31/2019
4447034,347574.71,1,12/31/2019
85202110103806101183,4117.7,,12/31/2019
85202110554264097826,60624.67,2,12/31/2019
4360611,477.13,,12/31/2019
85101171434452401584,,,12/31/2019
4347703,88058.143,,12/31/2019
4490032,,,12/31/2019
0064596,56984.72687,,12/31/2019
4487665,136089,,12/31/2019
4338077,,,12/31/2019
4460090,,,12/31/2019
0261339,,,12/31/2019
85101160603123206833,2640,,12/31/2019
85201151833841138224,50671.66,,12/31/2019
4383248,,,12/31/2019
4369673,,,12/31/2019
4400381,,,12/31/2019
10761173293670286994,,,12/31/2019
0237610,,,12/31/2019
4446603,14690844.34,8,12/31/2019
4443005,165745.95,1,12/31/2019
85102150205887594352,,,12/31/2019
0062710,3246023.265,,12/31/2019
0235844,,,12/31/2019
4452855,,,12/31/2019
4381943,,,12/31/2019
1424423,7919.685,,12/31/2019
4370452,1222381.142,4,12/31/2019
85102132514920146710,173.364666,1,12/31/2019
4317399,,,12/31/2019
4318604,,,12/31/2019
4448398,362889.7,4,12/31/2019
4327205,,,12/31/2019
4424204,11642.6,1,12/31/2019
4314378,,,12/31/2019
0014118,,,12/31/2019
85101131295640072627,12415.9725,1,12/31/2019
4359000,,,12/31/2019
4381505,,,12/31/2019
85101140435245383229,1023171.61,2,12/31/2019
4318322,106777.9045,,12/31/2019
0181765,,,12/31/2019
0227330,,,12/31/2019
85102170903296082798,33706.855,1,12/31/2019
0210113,2891.36,,12/31/2019
10751173333451221320,,,12/31/2019
4368547,,,12/31/2019
4398928,1232946.5,1,12/31/2019
4369682,13000,,12/31/2019
85102110184866439410,,,12/31/2019
85101152155485779931,18775.3,1,12/31/2019
4329284,,,12/31/2019
85202123614800742542,350.51,,12/31/2019
0144508,1278862.164,,12/31/2019
10761182624088914643,20327.16,1,12/31/2019
0348426,,,12/31/2019
0346970,1651722.078,1,12/31/2019
4458980,,,12/31/2019
4356386,77719.31983,2,12/31/2019
4382621,,,12/31/2019
4316107,,,12/31/2019
85202123573488317076,,,12/31/2019
4426662,,,12/31/2019
0057856,20328.9275,,12/31/2019
85102131585571329497,134190.3594,1,12/31/2019
0261368,,,12/31/2019
85102111664960504040,6032897.561,,12/31/2019
10761182085842339087,,,12/31/2019
4482130,,,12/31/2019
4465653,1350,,12/31/2019
4408973,,,12/31/2019
4410550,337000,1,12/31/2019
0203351,,,12/31/2019
10751180913034148076,,,12/31/2019
10761192284303302138,98915.4408,2,12/31/2019
0333164,24277.81,,12/31/2019
0334217,,,12/31/2019
4428069,,,12/31/2019
4480660,,,12/31/2019
4401049,30000,,12/31/2019
4408213,374900,2,12/31/2019
85202121574981789305,18469.83,,12/31/2019
4349158,494449.8,1,12/31/2019
10751172993602531701,,,12/31/2019
4380003,,,12/31/2019
10751171614472823449,,,12/31/2019
85202162335837144044,6250254.93,,12/31/2019
0342704,50000,,12/31/2019
0040581,,,12/31/2019
10761190215730862637,250005,1,12/31/2019
85102141923152677680,,,12/31/2019
4449106,,,12/31/2019
85201103666177115903,,,12/31/2019
0322862,2332614.545,,12/31/2019
0260509,529894.36,1,12/31/2019
0267163,,,12/31/2019
85202142164145187839,,,12/31/2019
4345003,,,12/31/2019
85101111733673288456,,,12/31/2019
4449238,,,12/31/2019
85101133695990941517,,,12/31/2019
0538680,,,12/31/2019
85101150825563419526,5039.97,,12/31/2019
0150009,,,12/31/2019
0152730,16454.14,,12/31/2019
85202110743700895498,540906,4,12/31/2019
0123504,71725.05226,,12/31/2019
0130480,,,12/31/2019
10751182695224278154,296.4,,12/31/2019
85102133453818595656,,,12/31/2019
4460474,953451.61,,12/31/2019
4370499,,,12/31/2019
0337496,3300,,12/31/2019
0339134,122247.11,1,12/31/2019
85102112834732002482,,,12/31/2019
85101151113905050690,,,12/31/2019
10761172375369364891,,,12/31/2019
85102111083686904137,,,12/31/2019
85202112185342761442,,,12/31/2019
85202140493440139451,59.2,,12/31/2019
4361194,43385.58451,2,12/31/2019
85101120603604318575,,,12/31/2019
4435333,9396984.84,,12/31/2019
10751173405204410661,,,12/31/2019
85102171014471650604,,,12/31/2019
85102171164425509579,,,12/31/2019
4472201,2242300,,12/31/2019
0125294,40000,,12/31/2019
85101170115534399031,150902.3,2,12/31/2019
4430944,,,12/31/2019
0351053,1168082.745,1,12/31/2019
10751192803686393062,,,12/31/2019
85202171385039349401,100734.19,1,12/31/2019
85102121865123676274,,,12/31/2019
85102122535126977144,,,12/31/2019
10751191584495585618,32046,1,12/31/2019
10761190235269117812,9142.095,1,12/31/2019
4497169,,,12/31/2019
10761191774521607047,,,12/31/2019
